timestamp,video_id,category,language,region,duration_sec,views,likes,comments,shares,sentiment_score,ads_enabled
2024-06-11 04:26:20,VID076244,Gaming,Portuguese,Latin America,2766,32932,1931,716,529,0.5347,True
2024-01-16 03:49:38,VID076245,Vlog,Korean,Middle East,812,178343,6803,5196,2468,0.563,True
2024-03-08 06:56:34,VID076246,News,French,Middle East,1626,65068,6597,1159,96,-0.6004,False
2024-11-27 09:53:35,VID076247,Education,Portuguese,South Asia,1056,124430,13738,2357,1260,0.142,True
2024-10-20 12:38:46,VID076248,Music,French,Europe,1983,35505,3913,1070,450,-0.6005,False
2024-07-16 14:27:33,VID076249,News,Spanish,East Asia,2633,18576,1249,711,351,0.4656,True
2024-09-19 11:04:50,VID076250,Travel,Portuguese,North America,770,107515,5398,3711,1164,0.2972,True
2025-05-16 03:53:58,VID076251,Education,French,Europe,2264,44166,3628,1116,483,-0.4793,True
2024-11-06 18:13:30,VID076252,Sports,Spanish,North America,3139,854359,43217,19438,3877,-0.6005,False
2024-04-29 20:35:13,VID076253,Vlog,English,Latin America,1881,7453,677,269,82,-0.5971,False
2024-02-20 07:34:28,VID076254,Vlog,Korean,Latin America,1817,174786,11053,1151,1656,-0.3202,True
2025-07-07 05:23:50,VID076255,Gaming,Hindi,Europe,1289,637726,68386,3290,3255,-0.6104,False
2024-06-20 05:06:30,VID076256,Vlog,French,North America,796,3129,146,35,39,-0.3393,True
2025-12-15 23:32:56,VID076257,Music,Hindi,East Asia,441,62020,2912,1618,378,0.3079,False
2024-04-02 07:13:14,VID076258,Comedy,Portuguese,Europe,667,4556,320,95,58,-0.1445,False
2025-03-18 10:00:39,VID076259,Music,Hindi,Middle East,3205,10167,1002,404,162,0.7592,True
2024-06-13 16:10:56,VID076260,Vlog,Portuguese,Middle East,1748,5403,414,45,30,-0.0169,False
2024-11-16 21:25:09,VID076261,Vlog,English,Latin America,1946,30704,1365,665,76,0.121,False
2025-02-06 21:50:26,VID076262,Education,Korean,East Asia,1409,25625,1006,398,109,0.14,True
2025-03-20 01:50:22,VID076263,Music,Hindi,South Asia,517,42000,1173,1250,205,0.4309,True
2025-02-03 06:24:15,VID076264,Comedy,German,Latin America,3176,31312,916,811,302,0.8599,False
2024-12-30 17:27:00,VID076265,Travel,German,East Asia,2499,16122,1370,342,91,-0.825,True
2025-11-06 01:42:12,VID076266,Vlog,Korean,Europe,1681,406,22,3,4,0.5244,True
2024-02-10 13:12:13,VID076267,Music,Portuguese,South Asia,878,41362,2521,478,803,-0.4086,True
2024-06-20 14:41:34,VID076268,News,Japanese,Oceania,2804,188191,6913,4405,2673,-0.7029,True
2024-02-03 15:39:32,VID076269,Travel,Japanese,South Asia,1081,54089,5278,1274,369,0.6243,True
2025-06-10 19:14:11,VID076270,News,French,Europe,3369,137971,6548,3052,761,-0.8591,False
2024-07-24 00:42:01,VID076271,Tech,Hindi,South Asia,1795,49068,1203,998,137,0.6155,True
2025-08-15 02:27:12,VID076272,Music,Portuguese,Africa,3463,26402,785,1030,188,0.1353,False
2024-09-03 12:17:56,VID076273,Music,German,Africa,2046,155693,10077,4921,2390,-0.0455,True
2024-09-03 03:56:28,VID076274,News,Japanese,North America,1346,21189,1023,640,390,-0.6531,False
2025-06-20 06:42:16,VID076275,Vlog,French,Latin America,2001,66751,6170,1471,545,0.0447,False
2024-09-09 23:45:18,VID076276,Music,Korean,Oceania,2612,24544,1832,838,204,-0.6701,True
2024-11-14 03:52:29,VID076277,Gaming,Hindi,Latin America,816,43020,2198,1417,72,-0.483,False
2024-08-06 23:28:11,VID076278,Entertainment,Japanese,Oceania,471,25151,2092,762,300,0.8448,False
2025-04-12 13:28:35,VID076279,Music,Hindi,Africa,3338,141078,12294,969,1930,0.7382,False
2025-11-12 22:08:11,VID076280,News,Spanish,Europe,708,202067,20536,5847,748,-0.7388,True
2024-02-25 17:30:51,VID076281,Entertainment,Korean,Oceania,1224,266154,26667,7956,3154,0.7284,True
2025-05-26 00:44:33,VID076282,Comedy,German,Africa,2783,25199,2285,677,208,-0.8909,False
2024-09-28 06:37:26,VID076283,Comedy,Hindi,North America,1967,46874,3325,1040,515,-0.5905,False
2024-09-30 08:25:12,VID076284,Vlog,French,Oceania,3496,450141,16485,15384,1075,-0.8813,True
2025-03-29 13:24:48,VID076285,Comedy,French,Africa,758,264211,21478,7722,5075,-0.5647,True
2025-10-03 11:48:47,VID076286,Education,Japanese,North America,2548,232307,17082,3263,2541,0.8891,False
2024-10-30 07:40:36,VID076287,Vlog,Hindi,South Asia,2841,17416,932,522,300,-0.3059,False
2024-10-14 04:07:08,VID076288,Gaming,French,South Asia,2207,143580,16158,1552,2218,-0.7592,True
2025-01-03 07:25:02,VID076289,Vlog,Portuguese,Europe,3349,7343,599,70,78,0.9464,False
2025-05-25 15:16:20,VID076290,Tech,French,Africa,304,4523,261,35,88,-0.521,False
2025-12-02 06:38:28,VID076291,Tech,English,Oceania,3102,103835,9999,1572,392,0.8938,True
2024-06-19 19:56:10,VID076292,Education,English,Latin America,1426,16086,1572,240,235,-0.3301,True
2024-03-01 10:58:20,VID076293,Tech,English,Oceania,2200,123961,8761,1500,832,0.5624,True
2024-09-15 09:11:25,VID076294,Vlog,Spanish,North America,2572,83995,7302,2888,1083,-0.7148,False
2024-04-19 17:28:48,VID076295,Education,Hindi,South Asia,574,49257,2205,1303,594,0.3575,True
2025-03-12 17:55:57,VID076296,Travel,Hindi,East Asia,2832,76811,8553,1080,330,-0.4085,False
2024-02-07 20:41:22,VID076297,News,Hindi,Latin America,171,11258,230,306,218,-0.3541,True
2025-03-31 00:23:18,VID076298,Education,English,Middle East,2885,13175,1059,455,108,0.1415,True
2025-12-13 15:07:45,VID076299,News,Spanish,East Asia,1858,31010,1273,926,487,0.9859,True
2024-01-18 11:57:56,VID076300,Comedy,English,Latin America,1108,4391,362,28,48,0.1949,True
2024-09-11 22:40:25,VID076301,News,Spanish,North America,2399,224851,4952,4603,1843,0.2861,True
2025-10-20 03:59:10,VID076302,Travel,Spanish,Middle East,1482,10743,664,428,55,0.6402,False
2025-08-31 03:41:08,VID076303,Tech,Spanish,Middle East,349,27809,3210,159,306,-0.0191,False
2025-10-27 17:46:09,VID076304,Gaming,Portuguese,East Asia,2687,251871,16576,4430,1549,0.7555,True
2024-07-27 23:37:27,VID076305,News,Portuguese,Latin America,2627,24528,763,753,174,0.0671,False
2024-09-13 06:40:08,VID076306,Vlog,Hindi,North America,1335,16503,1553,119,282,0.8801,True
2025-12-27 21:49:33,VID076307,Sports,French,South Asia,3255,80932,8380,1561,952,-0.2909,True
2024-07-26 09:32:49,VID076308,Sports,German,South Asia,2670,36898,4137,1202,97,-0.4372,False
2025-04-06 00:38:38,VID076309,Travel,Spanish,North America,270,9620,279,179,86,-0.5305,False
2024-09-12 15:17:28,VID076310,Vlog,Spanish,Middle East,1652,11491,1211,128,186,-0.7518,True
2024-01-03 23:45:28,VID076311,News,Japanese,South Asia,1713,16688,1944,326,165,-0.0622,False
2024-07-16 02:08:02,VID076312,Gaming,Portuguese,East Asia,1751,5093,434,28,28,0.0893,True
2024-10-14 17:39:30,VID076313,Music,Spanish,Latin America,2646,33609,3605,727,668,-0.1434,True
2025-08-23 20:52:33,VID076314,News,Hindi,East Asia,2534,977174,39389,7445,6209,0.2908,True
2024-07-19 03:02:01,VID076315,Vlog,Japanese,Africa,752,21269,2429,583,374,-0.9733,False
2025-01-21 20:55:29,VID076316,Gaming,Korean,South Asia,107,19387,897,611,386,0.2893,False
2025-07-25 02:24:18,VID076317,Travel,Portuguese,Africa,1131,75652,4802,1891,1443,0.4905,True
2024-07-04 06:13:08,VID076318,News,Korean,Middle East,3039,4448,181,22,39,-0.8676,True
2025-03-14 11:17:45,VID076319,Gaming,German,Africa,1965,17875,549,575,291,-0.5042,True
2024-04-27 04:55:05,VID076320,Travel,French,East Asia,2168,79913,9411,1445,1258,0.9294,True
2025-02-21 06:28:26,VID076321,Sports,German,Europe,3144,7014,328,266,45,-0.0809,True
2024-12-30 03:43:07,VID076322,News,Spanish,Africa,2917,63020,7118,400,858,0.0437,False
2025-06-18 21:43:45,VID076323,Music,Korean,Africa,3577,40769,2298,379,756,0.3442,True
2025-12-17 21:29:50,VID076324,Education,German,Africa,2299,10421,645,384,158,-0.6924,True
2024-09-03 12:37:04,VID076325,Vlog,Korean,Africa,191,6347,225,147,55,0.478,False
2024-05-04 04:31:12,VID076326,Tech,Korean,Middle East,1260,69112,2339,1426,365,-0.3142,False
2025-10-22 21:51:40,VID076327,Comedy,English,East Asia,3198,37039,3445,1413,688,0.8399,False
2025-06-03 07:11:19,VID076328,Travel,German,North America,1136,65893,4272,2333,704,-0.5645,True
2025-02-03 01:00:18,VID076329,Vlog,Hindi,Africa,638,78903,7141,1733,452,-0.9931,True
2024-12-12 14:45:29,VID076330,Education,English,Latin America,387,37375,2632,946,362,0.6749,True
2025-09-30 14:09:50,VID076331,Gaming,Spanish,Africa,96,17708,584,434,121,0.5708,True
2025-12-09 06:15:19,VID076332,Entertainment,Korean,North America,132,41041,2441,1514,606,-0.8988,False
2024-06-25 06:54:07,VID076333,Gaming,Korean,North America,2768,28940,2168,775,426,-0.1771,True
2024-12-03 11:26:38,VID076334,Education,Japanese,South Asia,3029,151468,6367,4972,472,0.0723,False
2024-06-13 18:59:44,VID076335,Entertainment,Portuguese,Europe,445,284827,11284,5790,1770,0.5248,True
2024-12-14 19:47:47,VID076336,Sports,French,Latin America,3415,38931,3614,1424,311,-0.1841,True
2024-05-22 01:24:53,VID076337,Gaming,German,Europe,142,58007,5838,2166,315,-0.8189,False
2024-07-22 11:33:12,VID076338,Comedy,English,Latin America,235,254026,9275,7306,779,-0.7083,False
2024-04-18 13:45:25,VID076339,Music,Hindi,South Asia,3190,32728,1412,1083,332,-0.5783,True
2024-10-22 08:13:46,VID076340,Entertainment,English,Oceania,252,49366,5758,1171,339,-0.5541,False
2024-12-08 07:19:27,VID076341,News,Japanese,Middle East,2779,86395,6865,1051,776,0.057,True
2024-08-13 12:52:00,VID076342,Comedy,English,Middle East,1287,27624,3103,334,412,0.2671,True
2025-02-10 13:19:58,VID076343,Tech,Japanese,Africa,2658,213085,10435,7307,3888,-0.9952,True
2024-05-14 09:48:49,VID076344,Education,Hindi,East Asia,1660,550878,62325,12189,2799,-0.0369,False
2025-12-29 22:50:33,VID076345,Comedy,Hindi,East Asia,178,91193,3609,503,1132,0.7287,True
2024-10-25 18:37:57,VID076346,Comedy,English,Oceania,1059,12196,712,172,184,0.9242,True
2025-12-16 02:50:00,VID076347,News,German,Middle East,2305,56766,6646,777,321,-0.3986,False
2025-11-08 15:58:07,VID076348,Education,Japanese,Middle East,1501,15387,620,197,217,0.2031,False
2025-04-21 01:28:21,VID076349,Music,German,North America,905,68632,2237,1021,362,-0.3199,False
2024-07-28 18:44:08,VID076350,Education,Portuguese,Africa,2244,183035,17111,3720,2992,-0.9008,False
2025-01-23 08:40:15,VID076351,Gaming,Spanish,East Asia,412,288295,30530,9510,4877,-0.9395,False
2024-06-30 03:52:15,VID076352,News,Korean,South Asia,1853,37891,4021,734,426,0.2115,True
2024-05-08 12:08:31,VID076353,Education,Korean,Middle East,430,19450,1025,704,292,-0.2827,True
2024-12-27 02:02:47,VID076354,Sports,Hindi,Middle East,1837,166945,17786,3250,995,-0.4731,True
2025-11-11 22:46:05,VID076355,Travel,Hindi,Europe,1125,1606,52,33,5,-0.1856,True
2024-02-25 00:10:16,VID076356,Music,Spanish,Latin America,973,40831,4127,351,419,0.4903,False
2024-08-25 04:54:41,VID076357,Music,German,East Asia,1596,184049,13383,3578,1588,0.9959,False
2024-11-09 12:45:35,VID076358,Education,Spanish,Middle East,1023,5137,552,36,83,-0.5839,False
2024-07-30 11:01:27,VID076359,Tech,Portuguese,Middle East,2893,34947,2404,1364,191,0.4153,True
2025-10-26 02:18:34,VID076360,Sports,Japanese,Middle East,2106,299908,16316,3115,4430,-0.8302,False
2024-06-04 13:27:58,VID076361,Sports,Korean,Europe,3154,239941,15203,3767,1734,0.0918,True
2025-05-09 06:32:51,VID076362,News,Hindi,Oceania,1209,51687,3671,1667,852,0.2365,False
2025-08-05 08:31:05,VID076363,News,French,East Asia,679,80872,7263,3005,594,0.3444,True
2025-11-13 05:25:45,VID076364,Sports,Hindi,Europe,581,34635,2587,512,185,0.9749,True
2024-12-20 21:13:58,VID076365,Sports,Portuguese,Latin America,2575,38877,1912,839,293,0.3825,True
2024-10-20 19:14:16,VID076366,Education,Korean,South Asia,2361,18050,598,653,199,-0.1377,True
2025-01-23 03:07:06,VID076367,Entertainment,Portuguese,Oceania,2138,181317,12605,4490,3099,-0.5253,False
2025-08-16 17:48:28,VID076368,Travel,German,Latin America,661,426256,36218,5621,6298,-0.9908,True
2025-09-25 21:41:03,VID076369,Sports,French,East Asia,283,55722,3350,1535,157,0.2264,True
2025-04-03 04:59:35,VID076370,Education,Spanish,Oceania,1393,518318,36148,3166,2946,-0.2774,True
2024-02-09 13:25:10,VID076371,Comedy,German,Latin America,2124,6711,601,50,94,-0.5363,True
2024-03-27 17:34:35,VID076372,Comedy,Japanese,Latin America,2072,32147,2398,732,507,0.3951,False
2024-09-28 00:28:22,VID076373,Travel,Japanese,East Asia,2962,51305,4580,1152,774,-0.4251,True
2025-07-27 05:01:11,VID076374,Entertainment,Japanese,North America,745,98494,6047,2921,1391,0.0599,False
2025-04-06 03:00:44,VID076375,Vlog,English,North America,2480,29921,3237,501,582,-0.3042,False
2025-03-08 14:05:41,VID076376,Music,Portuguese,Middle East,3379,4255,393,29,38,-0.2952,False
2025-10-25 09:19:43,VID076377,Travel,Japanese,Oceania,2071,33156,2196,548,379,0.0275,True
2025-06-20 17:48:06,VID076378,News,Korean,Latin America,920,456534,13283,13663,1921,-0.7141,False
2024-04-04 11:48:29,VID076379,Entertainment,Spanish,East Asia,359,53400,4948,417,991,-0.2935,False
2025-12-28 02:06:49,VID076380,Travel,Spanish,Africa,1659,74019,4494,833,450,-0.843,True
2024-01-24 14:46:41,VID076381,Education,Korean,Europe,2178,178345,19205,1570,593,0.6017,True
2025-07-21 05:16:30,VID076382,Comedy,Korean,South Asia,3595,50243,1740,361,100,0.7786,True
2025-02-13 20:09:23,VID076383,Comedy,Japanese,North America,2320,172974,18020,6253,3437,-0.7227,True
2025-09-20 13:27:51,VID076384,Comedy,Japanese,Europe,1246,213624,4622,1949,2765,0.7132,False
2025-08-09 12:47:23,VID076385,Tech,Korean,South Asia,562,42466,2457,1350,94,-0.0583,False
2024-12-31 17:31:53,VID076386,Gaming,Hindi,Latin America,203,18306,1364,155,327,0.5094,False
2025-11-07 07:14:16,VID076387,Vlog,Portuguese,South Asia,1337,5322,268,163,102,0.8509,True
2025-03-27 23:40:34,VID076388,Travel,Japanese,East Asia,863,14877,1341,448,126,-0.6924,False
2025-11-09 08:58:38,VID076389,Education,Spanish,East Asia,631,27374,606,560,108,0.601,True
2024-07-10 02:29:20,VID076390,Travel,Korean,North America,2574,7591,464,252,126,0.8984,True
2025-05-02 00:59:14,VID076391,Sports,Hindi,Europe,1755,202794,9317,4921,249,0.991,True
2024-10-09 21:03:29,VID076392,Travel,French,East Asia,3094,29698,1343,1000,435,0.8811,False
2024-09-30 14:24:46,VID076393,Music,Japanese,Africa,2116,630870,37373,14413,10279,-0.2096,False
2024-11-30 07:06:25,VID076394,Entertainment,French,Africa,3458,7146,652,82,139,0.7973,False
2024-11-23 18:27:19,VID076395,Music,French,Europe,1371,14692,839,238,37,-0.177,False
2025-04-18 17:00:07,VID076396,Education,English,North America,375,15619,1769,367,15,0.3375,True
2025-12-19 18:16:37,VID076397,Travel,Japanese,Latin America,3001,16786,1343,661,173,0.7847,True
2024-03-05 04:06:37,VID076398,Travel,French,South Asia,2218,33316,2009,962,458,0.1146,True
2024-01-25 00:49:01,VID076399,Sports,Japanese,North America,85,4957,219,95,56,0.073,True
2024-05-20 07:02:02,VID076400,Vlog,Spanish,Europe,1525,24762,1162,535,233,0.7672,True
2025-09-17 13:53:40,VID076401,Education,Korean,Africa,3413,22235,2277,371,412,0.4281,True
2024-08-30 12:25:20,VID076402,Education,Spanish,East Asia,134,207677,7551,6340,1424,0.0489,False
2025-01-22 22:54:55,VID076403,Entertainment,Hindi,Latin America,2712,109174,8926,2896,1749,-0.8615,False
2025-03-24 17:02:34,VID076404,News,English,Oceania,2420,444659,13998,4113,4831,-0.0149,False
2025-06-18 15:41:31,VID076405,Entertainment,Portuguese,Europe,2527,143161,4197,4651,902,0.5443,False
2024-02-13 01:02:06,VID076406,Gaming,Korean,Europe,1105,145296,11896,5445,635,0.6502,True
2024-09-04 20:34:57,VID076407,Comedy,Portuguese,South Asia,2863,220571,11914,7635,1201,-0.5433,False
2024-12-21 13:24:03,VID076408,Education,English,Africa,3561,2778521,199919,63534,50547,0.852,False
2025-01-21 04:30:34,VID076409,Comedy,Portuguese,East Asia,1338,1664,168,32,12,-0.4144,True
2025-09-16 09:03:32,VID076410,Vlog,Portuguese,Europe,789,1886,135,22,33,-0.2001,False
2025-01-30 20:50:01,VID076411,Comedy,Korean,Middle East,3442,125142,4993,3848,156,0.1426,True
2025-06-10 02:31:44,VID076412,Travel,German,Oceania,2681,18653,902,594,90,0.7326,True
2025-05-24 09:25:44,VID076413,Sports,Korean,Latin America,922,49411,5755,433,475,0.5052,True
2025-10-30 18:28:35,VID076414,News,French,South Asia,2243,44515,1472,1644,800,0.5741,True
2025-04-13 20:09:42,VID076415,Travel,English,South Asia,3244,1943,79,70,8,0.5318,True
2024-05-05 12:40:03,VID076416,News,Korean,South Asia,2953,96615,7392,579,213,0.7973,True
2025-12-07 06:01:52,VID076417,Vlog,Hindi,East Asia,1786,45471,4414,1804,422,-0.6225,False
2024-07-20 07:38:23,VID076418,Sports,English,Oceania,3055,11162,895,234,170,0.0255,True
2025-04-06 15:49:29,VID076419,Comedy,Korean,Europe,753,69602,6131,2097,549,0.4109,False
2025-08-05 00:05:01,VID076420,Sports,Portuguese,North America,3157,59707,4867,1538,756,-0.164,False
2024-07-25 08:15:00,VID076421,Comedy,Portuguese,Africa,736,7679,642,42,150,-0.277,False
2025-06-02 17:12:09,VID076422,Tech,Korean,Europe,1332,5427,650,42,55,0.6681,False
2024-10-14 12:52:39,VID076423,Gaming,Japanese,Middle East,1820,26801,2685,632,91,-0.7086,True
2025-10-14 18:10:54,VID076424,Music,Spanish,Middle East,2489,1213,143,10,18,0.1525,True
2025-08-24 17:46:26,VID076425,Music,Hindi,North America,2020,11976,1293,268,163,0.6709,False
2025-04-09 20:44:21,VID076426,Comedy,English,North America,2958,80266,5407,1739,461,-0.1707,False
2025-03-09 19:57:19,VID076427,Comedy,German,Europe,3405,10477,746,380,20,-0.8002,True
2024-03-05 20:50:51,VID076428,Education,Spanish,South Asia,1467,16325,1291,585,232,-0.8883,False
2024-01-30 00:18:25,VID076429,Tech,Hindi,North America,494,6507,324,127,22,0.5899,False
2024-05-27 22:24:06,VID076430,Entertainment,Hindi,East Asia,2582,48362,2719,1295,367,0.6529,True
2024-06-25 17:33:51,VID076431,Tech,Korean,North America,1038,41065,4390,1399,612,-0.0511,True
2024-07-05 13:03:51,VID076432,Tech,French,Europe,2515,59131,6392,493,154,-0.2607,True
2025-06-07 09:38:17,VID076433,Gaming,Japanese,Latin America,3347,88553,9945,2723,1413,0.4203,True
2024-03-02 23:47:36,VID076434,Music,Portuguese,East Asia,473,220725,17186,2124,1922,0.9553,True
2024-11-22 15:18:24,VID076435,News,Spanish,Middle East,3191,9533,574,373,30,-0.85,False
2025-10-02 02:56:30,VID076436,Travel,German,Europe,3537,331847,39519,7303,4802,-0.9914,False
2024-04-22 00:22:12,VID076437,Music,Portuguese,Africa,1592,67910,6670,532,1204,0.4021,False
2024-12-20 17:37:50,VID076438,Gaming,German,Latin America,1429,321295,20246,5710,5168,0.6128,False
2024-05-29 08:49:26,VID076439,Travel,Spanish,North America,3398,11194,1086,93,116,-0.8317,True
2025-02-12 14:41:43,VID076440,Music,French,Latin America,2362,349806,26728,3145,6556,0.9802,True
2025-05-25 16:59:31,VID076441,Entertainment,Korean,South Asia,2120,107268,8213,566,790,0.3615,True
2025-12-14 00:27:55,VID076442,Education,Hindi,Latin America,86,33566,1274,831,247,0.3758,False
2024-05-16 18:10:59,VID076443,Tech,Japanese,Europe,1956,10663,477,126,104,-0.0411,True
2025-02-16 18:13:23,VID076444,Comedy,Hindi,South Asia,2452,91508,3087,3500,1796,0.4537,True
2024-04-07 07:50:55,VID076445,Comedy,Hindi,North America,619,11730,326,255,47,-0.6001,False
2025-10-12 18:09:40,VID076446,Education,Portuguese,Africa,3309,168104,13342,2118,1883,0.2118,False
2025-10-20 08:01:06,VID076447,Education,Korean,East Asia,2158,5564,434,42,15,0.0508,False
2024-01-14 12:59:03,VID076448,Sports,Hindi,Latin America,819,116930,9788,3077,1074,0.9171,False
2024-12-11 15:42:21,VID076449,News,Korean,North America,1080,11766,266,102,90,-0.2251,False
2024-07-17 00:23:02,VID076450,News,Spanish,Latin America,651,113496,4734,1190,1594,0.42,False
2025-05-02 02:09:27,VID076451,Comedy,English,Middle East,688,17833,667,400,220,0.6472,False
2024-06-21 15:46:27,VID076452,Tech,Portuguese,South Asia,2216,28092,3042,802,58,0.7912,True
2024-09-11 02:32:44,VID076453,Sports,French,North America,1938,2537,136,44,14,0.9933,False
2024-10-01 14:38:02,VID076454,News,French,North America,1188,345332,30069,6543,772,-0.0808,False
2025-10-07 03:31:51,VID076455,Entertainment,Spanish,Oceania,566,60758,6765,2039,1193,0.0006,False
2024-03-11 07:08:24,VID076456,Entertainment,Portuguese,Middle East,3071,192064,5348,1935,525,0.8288,True
2025-11-20 05:19:52,VID076457,Music,Portuguese,East Asia,680,29236,838,213,315,-0.2632,False
2025-01-04 02:35:49,VID076458,Education,French,South Asia,3049,76620,4056,2339,1284,0.9986,True
2025-12-29 12:35:48,VID076459,Travel,Spanish,North America,762,21702,697,446,117,-0.6297,True
2025-07-26 00:00:43,VID076460,Tech,Spanish,Europe,2999,35767,3565,438,337,0.1147,False
2024-09-02 16:48:52,VID076461,Tech,German,East Asia,1218,173589,14363,1877,1668,-0.798,False
2024-12-17 04:00:18,VID076462,Education,French,Oceania,2044,26737,2213,716,319,-0.8783,True
2024-03-25 13:38:34,VID076463,Tech,Korean,Latin America,2723,40770,1507,429,512,0.0738,False
2025-04-11 06:06:14,VID076464,Music,German,North America,2279,2700820,267386,92855,37818,-0.3352,True
2024-01-24 15:39:01,VID076465,Travel,Portuguese,Africa,588,2516,109,89,38,-0.463,False
2025-04-02 05:54:15,VID076466,Tech,Portuguese,East Asia,696,74855,1909,2778,744,0.2743,False
2024-05-02 07:47:44,VID076467,Music,Hindi,South Asia,1462,402210,38243,15370,3241,0.8191,False
2025-12-22 03:55:07,VID076468,Comedy,Hindi,Europe,695,76775,2821,1513,1490,-0.8769,True
2024-11-19 01:22:21,VID076469,Comedy,English,North America,1436,29712,1413,946,69,-0.3597,True
2024-11-05 22:54:52,VID076470,Gaming,Portuguese,Latin America,818,75387,6258,1560,405,0.5593,True
2024-11-06 05:25:14,VID076471,Gaming,German,Africa,1653,2370673,282449,54662,22529,-0.868,False
2024-11-26 08:06:39,VID076472,Gaming,Hindi,Africa,2530,62125,6569,1407,300,0.971,True
2024-03-28 06:24:39,VID076473,News,French,East Asia,2028,4282,120,40,19,-0.634,True
2025-07-24 19:02:01,VID076474,Education,Spanish,Oceania,3541,44772,1325,1733,581,0.6902,False
2024-03-05 01:56:03,VID076475,Music,German,Latin America,2019,515202,44272,13010,8288,0.5389,False
2025-10-19 01:15:04,VID076476,Comedy,English,Africa,1914,12025,1308,95,56,0.877,False
2025-05-06 00:01:10,VID076477,Sports,German,Oceania,2839,17291,651,187,101,-0.1109,True
2025-04-09 09:10:46,VID076478,Gaming,German,Europe,2709,28034,1369,452,529,-0.7766,False
2025-12-13 17:10:09,VID076479,Sports,Portuguese,North America,1962,3857,204,25,53,-0.6539,True
2025-05-12 05:36:11,VID076480,Vlog,Spanish,Africa,620,24261,1877,682,131,-0.2516,False
2025-11-13 13:01:39,VID076481,Travel,Japanese,Latin America,3506,2492,242,81,2,0.5105,False
2025-05-10 20:44:57,VID076482,Gaming,German,North America,3393,158638,11103,3701,809,0.8148,False
2024-11-18 05:40:48,VID076483,Comedy,English,Middle East,2525,16073,1675,254,192,0.157,True
2025-07-25 04:25:47,VID076484,Travel,German,Europe,773,115113,4850,708,1763,-0.1294,True
2024-09-20 22:16:17,VID076485,News,Korean,Oceania,3298,107857,2285,667,844,-0.3215,True
2025-06-02 20:52:18,VID076486,Sports,English,East Asia,563,43681,1716,1325,432,-0.585,False
2024-04-11 17:35:55,VID076487,Travel,Korean,North America,2147,2427,72,61,25,0.4577,True
2024-04-23 05:37:02,VID076488,Entertainment,Korean,Middle East,2257,60983,3496,1397,552,0.0643,True
2025-01-06 12:36:21,VID076489,Gaming,German,Africa,2712,130299,4669,842,1794,-0.3732,True
2025-03-28 06:43:43,VID076490,News,English,Oceania,1326,76640,4845,557,712,0.2333,True
2024-01-12 20:47:49,VID076491,Entertainment,Korean,South Asia,529,252673,18397,6028,3841,-0.3289,False
2025-10-28 21:09:54,VID076492,Vlog,French,Europe,1155,57675,3484,636,157,0.2889,True
2024-01-20 16:01:04,VID076493,News,Hindi,Latin America,2411,3897,382,145,15,-0.8196,True
2025-07-19 22:01:16,VID076494,Vlog,Korean,Europe,2548,61895,4978,699,974,0.9211,True
2024-04-12 02:27:13,VID076495,Tech,Japanese,North America,308,14276,452,452,182,0.5811,False
2024-04-08 14:34:34,VID076496,Comedy,Korean,Africa,2045,730410,86968,10923,3664,0.1218,True
2024-04-02 10:53:52,VID076497,Gaming,Korean,South Asia,3050,17364,1467,421,259,0.0334,True
2025-09-28 00:07:55,VID076498,Tech,Spanish,South Asia,889,32727,2582,313,613,-0.5746,False
2025-07-22 23:26:12,VID076499,Tech,Japanese,East Asia,3578,44185,2529,1143,808,0.8926,False
2024-12-26 13:22:14,VID076500,Sports,Japanese,Oceania,2153,32232,3863,832,94,0.9319,True
2025-10-31 10:18:52,VID076501,Sports,Korean,North America,2676,432261,43846,8934,3643,-0.8813,False
2024-11-05 01:23:41,VID076502,Education,French,Latin America,632,118736,14067,2086,1209,0.4823,True
2024-05-03 18:51:08,VID076503,Vlog,Spanish,North America,2803,177341,9667,3218,1437,-0.7431,False
2025-10-07 19:36:00,VID076504,Vlog,German,Latin America,2875,10115,738,287,26,0.8503,True
2024-02-02 01:21:31,VID076505,Travel,English,Middle East,989,1641,142,38,26,0.8096,True
2025-03-14 03:54:25,VID076506,Entertainment,German,Europe,771,56046,2231,1957,152,0.1364,True
2024-06-21 04:57:54,VID076507,Tech,English,Middle East,1607,19670,1224,452,234,0.5118,False
2024-03-25 10:16:59,VID076508,Vlog,German,Latin America,962,31047,2347,570,445,-0.0555,False
2025-10-21 22:14:18,VID076509,Gaming,French,Middle East,1751,266760,28335,9783,3532,0.3861,False
2025-03-14 12:16:32,VID076510,Education,German,North America,1713,108993,4567,1231,123,0.9643,True
2024-06-13 09:02:39,VID076511,Comedy,German,North America,151,138318,7746,1327,910,0.5,True
2025-04-24 06:07:09,VID076512,Entertainment,Hindi,South Asia,659,18778,1733,345,325,-0.944,True
2024-02-20 00:06:55,VID076513,Music,French,Oceania,3408,271754,7190,7531,2217,-0.0019,True
2025-08-21 00:38:14,VID076514,Comedy,English,East Asia,1556,49455,1371,1902,614,-0.3615,True
2025-06-21 12:23:37,VID076515,Comedy,French,North America,2097,467654,48570,13907,6615,0.6155,False
2024-03-21 05:35:06,VID076516,Sports,Korean,East Asia,1067,4588,368,23,90,-0.1122,True
